x,y,STATION_NAME,STN_ID,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.8.29,2004-08-29 00:00:00,QC,2004,8,29,20.1,,17.3,,22.8,,12.6,,,M,,M,,,0,,0,,2.1,,0,,76,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.8.30,2004-08-30 00:00:00,QC,2004,8,30,16.7,,15.5,,17.8,,6.4,,,M,,M,,,0,,0,,0,,1.3,,87,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.8.31,2004-08-31 00:00:00,QC,2004,8,31,19.1,,14.5,,23.7,,3.8,,,M,,M,,,0,,0,,1.1,,0,,58,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.1,2004-09-01 00:00:00,QC,2004,9,1,16.7,,11.1,,22.2,,0,,,M,,M,,,0,,0,,0,,1.3,,44,,81,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.2,2004-09-02 00:00:00,QC,2004,9,2,13.1,,8.6,,17.6,,0,,,M,,M,,,0,,0,,0,,4.9,,42,,72,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.3,2004-09-03 00:00:00,QC,2004,9,3,19.4,,12.2,,26.5,,0,,,M,,M,,,0,,0,,1.4,,0,,56,,76,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.4,2004-09-04 00:00:00,QC,2004,9,4,16.9,,12.9,,20.9,,0,,,M,,M,,,0,,0,,0,,1.1,,55,,82,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.5,2004-09-05 00:00:00,QC,2004,9,5,16.2,,10.1,,22.2,,0,,,M,,M,,,0,,0,,0,,1.8,,66,,87,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.6,2004-09-06 00:00:00,QC,2004,9,6,19.7,,16.5,,22.8,,0,,,M,,M,,,0,,0,,1.7,,0,,65,,86,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.7,2004-09-07 00:00:00,QC,2004,9,7,20.8,,17,,24.6,,3.4,,,M,,M,,,0,,0,,2.8,,0,,71,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.8,2004-09-08 00:00:00,QC,2004,9,8,16.9,,14.1,,19.6,,0,,,M,,M,,,31,,33,,0,,1.1,,56,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.9,2004-09-09 00:00:00,QC,2004,9,9,13.8,,12.9,,14.7,,69.9,,,M,,M,,,0,,0,,0,,4.2,,92,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.10,2004-09-10 00:00:00,QC,2004,9,10,17.9,,13.1,,22.6,,2.8,,,M,,M,,,0,,0,,0,,0.1,,59,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.11,2004-09-11 00:00:00,QC,2004,9,11,17.8,,12,,23.5,,0,,,M,,M,,,0,,0,,0,,0.2,,53,,95,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.12,2004-09-12 00:00:00,QC,2004,9,12,19.2,,14.9,,23.5,,0,,,M,,M,,,0,,0,,1.2,,0,,67,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.13,2004-09-13 00:00:00,QC,2004,9,13,13.4,,10.1,,16.7,,0,,,M,,M,,,0,,0,,0,,4.6,,47,,80,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.14,2004-09-14 00:00:00,QC,2004,9,14,16.6,,10.3,,22.9,,0,,,M,,M,,,0,,0,,0,,1.4,,50,,87,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.15,2004-09-15 00:00:00,QC,2004,9,15,20,,15.8,,24.2,,0,,,M,,M,,,0,,0,,2,,0,,69,,92,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.16,2004-09-16 00:00:00,QC,2004,9,16,20.4,,15.8,,25,,0,,,M,,M,,,0,,0,,2.4,,0,,62,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.17,2004-09-17 00:00:00,QC,2004,9,17,16.2,,11.8,,20.5,,0,,,M,,M,,,0,,0,,0,,1.8,,57,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.18,2004-09-18 00:00:00,QC,2004,9,18,12.4,,8.3,,16.4,,0,,,M,,M,,,35,,37,,0,,5.6,,47,,75,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.19,2004-09-19 00:00:00,QC,2004,9,19,12.3,,7.4,,17.2,,0,,,M,,M,,,35,,33,,0,,5.7,,42,,85,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.20,2004-09-20 00:00:00,QC,2004,9,20,12.3,,8,,16.6,,0,,,M,,M,,,0,,0,,0,,5.7,,56,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.21,2004-09-21 00:00:00,QC,2004,9,21,18.2,,14.1,,22.3,,1,,,M,,M,,,0,,0,,0.2,,0,,59,,82,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.22,2004-09-22 00:00:00,QC,2004,9,22,19.7,,14.5,,24.9,,0,,,M,,M,,,34,,33,,1.7,,0,,61,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.23,2004-09-23 00:00:00,QC,2004,9,23,18.1,,14.1,,22.1,,0,,,M,,M,,,0,,0,,0.1,,0,,41,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.24,2004-09-24 00:00:00,QC,2004,9,24,18.9,,12.4,,25.4,,0,,,M,,M,,,0,,0,,0.9,,0,,42,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.25,2004-09-25 00:00:00,QC,2004,9,25,19.3,,14.6,,23.9,,0,,,M,,M,,,0,,0,,1.3,,0,,57,,87,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.26,2004-09-26 00:00:00,QC,2004,9,26,15.9,,11.4,,20.3,,0,,,M,,M,,,0,,0,,0,,2.1,,48,,81,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.27,2004-09-27 00:00:00,QC,2004,9,27,18.3,,13.1,,23.5,,0,,,M,,M,,,0,,0,,0.3,,0,,48,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.28,2004-09-28 00:00:00,QC,2004,9,28,16,,11.3,,20.7,,0,,,M,,M,,,32,,33,,0,,2,,60,,86,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.29,2004-09-29 00:00:00,QC,2004,9,29,13.3,,8.8,,17.8,,0,,,M,,M,,,0,,0,,0,,4.7,,45,,94,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.9.30,2004-09-30 00:00:00,QC,2004,9,30,13.3,,8.1,,18.5,,0,,,M,,M,,,0,,0,,0,,4.7,,42,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.1,2004-10-01 00:00:00,QC,2004,10,1,15.9,,11,,20.7,,0,,,M,,M,,,0,,0,,0,,2.1,,51,,94,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.2,2004-10-02 00:00:00,QC,2004,10,2,13,,7.9,,18.1,,10.4,,,M,,M,,,18,,32,,0,,5,,71,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.3,2004-10-03 00:00:00,QC,2004,10,3,10.7,,6.3,,15,,0,,,M,,M,,,0,,0,,0,,7.3,,47,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.4,2004-10-04 00:00:00,QC,2004,10,4,10.8,,3.4,,18.1,,1.2,,,M,,M,,,32,,56,,0,,7.2,,53,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.5,2004-10-05 00:00:00,QC,2004,10,5,5.2,,1.3,,9,,1,,,M,,M,,,0,,0,,0,,12.8,,45,,75,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.6,2004-10-06 00:00:00,QC,2004,10,6,11.2,,5.7,,16.7,,0,,,M,,M,,,22,,32,,0,,6.8,,52,,85,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.7,2004-10-07 00:00:00,QC,2004,10,7,16.1,,11.4,,20.8,,2.8,,,M,,M,,,0,,0,,0,,1.9,,53,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.8,2004-10-08 00:00:00,QC,2004,10,8,19.3,,13.5,,25,,0,,,M,,M,,,0,,0,,1.3,,0,,46,,87,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.9,2004-10-09 00:00:00,QC,2004,10,9,16,,12.5,,19.5,,0,,,M,,M,,,0,,0,,0,,2,,53,,81,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.10,2004-10-10 00:00:00,QC,2004,10,10,10.8,,9,,12.5,,0,,,M,,M,,,3,,32,,0,,7.2,,59,,79,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.11,2004-10-11 00:00:00,QC,2004,10,11,9,,7.2,,10.8,,0,,,M,,M,,,0,,0,,0,,9,,57,,77,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.12,2004-10-12 00:00:00,QC,2004,10,12,10.5,,5.9,,15.1,,0,,,M,,M,,,0,,0,,0,,7.5,,43,,82,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.13,2004-10-13 00:00:00,QC,2004,10,13,12.3,,6.7,,17.8,,0,,,M,,M,,,0,,0,,0,,5.7,,34,,73,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.14,2004-10-14 00:00:00,QC,2004,10,14,13.1,,7.4,,18.8,,1.2,,,M,,M,,,0,,0,,0,,4.9,,37,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.15,2004-10-15 00:00:00,QC,2004,10,15,13.3,,11,,15.6,,7.6,,,M,,M,,,0,,0,,0,,4.7,,80,,96,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.16,2004-10-16 00:00:00,QC,2004,10,16,11.3,,8.7,,13.9,,9,,,M,,M,,,0,,0,,0,,6.7,,63,,96,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.17,2004-10-17 00:00:00,QC,2004,10,17,7.5,,6.3,,8.7,,1,,,M,,M,,,22,,33,,0,,10.5,,70,,84,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.18,2004-10-18 00:00:00,QC,2004,10,18,6.1,,3.9,,8.2,,0,,,M,,M,,,0,,0,,0,,11.9,,64,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.19,2004-10-19 00:00:00,QC,2004,10,19,6.3,,2.6,,9.9,,0,,,M,,M,,,0,,0,,0,,11.7,,52,,84,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.20,2004-10-20 00:00:00,QC,2004,10,20,6.1,,1.3,,10.9,,0,,,M,,M,,,0,,0,,0,,11.9,,49,,85,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.21,2004-10-21 00:00:00,QC,2004,10,21,5.3,,2.8,,7.7,,0,,,M,,M,,,0,,0,,0,,12.7,,61,,85,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.22,2004-10-22 00:00:00,QC,2004,10,22,6.4,,1.4,,11.3,,0,,,M,,M,,,0,,0,,0,,11.6,,64,,92,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.23,2004-10-23 00:00:00,QC,2004,10,23,7.1,,2.7,,11.5,,0,,,M,,M,,,0,,0,,0,,10.9,,46,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.24,2004-10-24 00:00:00,QC,2004,10,24,6.4,,2,,10.8,,0,,,M,,M,,,0,,0,,0,,11.6,,56,,89,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.25,2004-10-25 00:00:00,QC,2004,10,25,6.4,,3.7,,9.1,,0,,,M,,M,,,0,,0,,0,,11.6,,61,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.26,2004-10-26 00:00:00,QC,2004,10,26,7.3,,3.8,,10.8,,0,,,M,,M,,,0,,0,,0,,10.7,,66,,84,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.27,2004-10-27 00:00:00,QC,2004,10,27,7.1,,4.4,,9.8,,0,,,M,,M,,,0,,0,,0,,10.9,,50,,84,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.28,2004-10-28 00:00:00,QC,2004,10,28,4.9,,1.6,,8.2,,0,,,M,,M,,,0,,0,,0,,13.1,,50,,78,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.29,2004-10-29 00:00:00,QC,2004,10,29,5.4,,0.8,,9.9,,0,,,M,,M,,,0,,0,,0,,12.6,,46,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.30,2004-10-30 00:00:00,QC,2004,10,30,9.1,,3.5,,14.7,,6,,,M,,M,,,0,,0,,0,,8.9,,60,,96,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.10.31,2004-10-31 00:00:00,QC,2004,10,31,10.7,,6.6,,14.8,,2.8,,,M,,M,,,0,,0,,0,,7.3,,66,,92,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.1,2004-11-01 00:00:00,QC,2004,11,1,7.1,,5.7,,8.4,,0,,,M,,M,,,0,,0,,0,,10.9,,62,,78,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.2,2004-11-02 00:00:00,QC,2004,11,2,6.4,,5.7,,7.1,,10,,,M,,M,,,0,,0,,0,,11.6,,81,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.3,2004-11-03 00:00:00,QC,2004,11,3,3.4,,0.8,,6,,0,,,M,,M,,,35,,33,,0,,14.6,,50,,85,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.4,2004-11-04 00:00:00,QC,2004,11,4,2.9,,-1.4,,7.1,,7.1,,,M,,M,,,19,,35,,0,,15.1,,50,,95,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.5,2004-11-05 00:00:00,QC,2004,11,5,4.4,,1.6,,7.1,,1.1,,,M,,M,,,25,,41,,0,,13.6,,58,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.6,2004-11-06 00:00:00,QC,2004,11,6,5.5,,1.3,,9.7,,4.2,,,M,,M,,,34,,37,,0,,12.5,,60,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.7,2004-11-07 00:00:00,QC,2004,11,7,7.8,,1.6,,14,,3.2,,,M,,M,,,35,,35,,0,,10.2,,61,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.8,2004-11-08 00:00:00,QC,2004,11,8,-0.3,,-3.3,,2.7,,0,,,M,,M,,,0,,0,,0,,18.3,,43,,79,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.9,2004-11-09 00:00:00,QC,2004,11,9,-2.7,,-4.7,,-0.6,,,M,,M,,M,,,0,,0,,0,,20.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.10,2004-11-10 00:00:00,QC,2004,11,10,-0.7,,-4.9,,3.5,,0,,,M,,M,,,0,,0,,0,,18.7,,53,,76,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.11,2004-11-11 00:00:00,QC,2004,11,11,2.2,,-2.8,,7.2,,1.2,,,M,,M,,,34,,33,,0,,15.8,,54,,92,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.12,2004-11-12 00:00:00,QC,2004,11,12,-2.1,,-5,,0.8,,0,,,M,,M,,,0,,0,,0,,20.1,,49,,74,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.13,2004-11-13 00:00:00,QC,2004,11,13,-3.6,,-6.1,,-1.1,,1,,,M,,M,,,0,,0,,0,,21.6,,37,,82,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.14,2004-11-14 00:00:00,QC,2004,11,14,0.5,,-4.9,,5.8,,0,,,M,,M,,,0,,0,,0,,17.5,,53,,70,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.15,2004-11-15 00:00:00,QC,2004,11,15,4.9,,0.6,,9.2,,0,,,M,,M,,,0,,0,,0,,13.1,,55,,84,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.16,2004-11-16 00:00:00,QC,2004,11,16,3.7,,1.4,,5.9,,0,,,M,,M,,,0,,0,,0,,14.3,,66,,90,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.17,2004-11-17 00:00:00,QC,2004,11,17,2.6,,0.7,,4.5,,0,,,M,,M,,,0,,0,,0,,15.4,,74,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.18,2004-11-18 00:00:00,QC,2004,11,18,6.1,,3.8,,8.3,,0,,,M,,M,,,0,,0,,0,,11.9,,78,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.19,2004-11-19 00:00:00,QC,2004,11,19,5.7,,2.1,,9.3,,0,,,M,,M,,,0,,0,,0,,12.3,,52,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.20,2004-11-20 00:00:00,QC,2004,11,20,1.9,,0.1,,3.6,,10.6,,,M,,M,,,0,,0,,0,,16.1,,64,,92,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.21,2004-11-21 00:00:00,QC,2004,11,21,4.7,,3.1,,6.2,,1.2,,,M,,M,,,0,,0,,0,,13.3,,87,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.22,2004-11-22 00:00:00,QC,2004,11,22,5,,3.1,,6.8,,0,,,M,,M,,,0,,0,,0,,13,,61,,89,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.23,2004-11-23 00:00:00,QC,2004,11,23,4.6,,1.4,,7.7,,0,,,M,,M,,,0,,0,,0,,13.4,,61,,86,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.24,2004-11-24 00:00:00,QC,2004,11,24,7.5,,5.8,,9.2,,41.3,,,M,,M,,,0,,0,,0,,10.5,,82,,98,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.25,2004-11-25 00:00:00,QC,2004,11,25,4.3,,-4.1,,12.6,,0,,,M,,M,,,2,,33,,0,,13.7,,59,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.26,2004-11-26 00:00:00,QC,2004,11,26,-3.4,,-6.4,,-0.3,,0,,,M,,M,,,28,,32,,0,,21.4,,46,,78,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.27,2004-11-27 00:00:00,QC,2004,11,27,0.6,,-4.6,,5.7,,0,,,M,,M,,,0,,0,,0,,17.4,,61,,87,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.28,2004-11-28 00:00:00,QC,2004,11,28,6.9,,4.7,,9.1,,3.6,,,M,,M,,,0,,0,,0,,11.1,,67,,93,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.29,2004-11-29 00:00:00,QC,2004,11,29,1.6,,-1.6,,4.7,,0,,,M,,M,,,0,,0,,0,,16.4,,61,,75,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.11.30,2004-11-30 00:00:00,QC,2004,11,30,2.7,,-1,,6.4,,0,,,M,,M,,,0,,0,,0,,15.3,,48,,79,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.1,2004-12-01 00:00:00,QC,2004,12,1,2,,0.7,,3.2,,24.5,,,M,,M,,,0,,0,,0,,16,,71,,98,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.2,2004-12-02 00:00:00,QC,2004,12,2,-2.1,,-5.5,,1.3,,,M,,M,,M,,,0,,0,,0,,20.1,,54,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.3,2004-12-03 00:00:00,QC,2004,12,3,-7.3,,-9.1,,-5.5,,1.2,,,M,,M,,,36,,32,,0,,25.3,,70,,86,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.4,2004-12-04 00:00:00,QC,2004,12,4,-3.9,,-11.3,,3.5,,3.2,,,M,,M,,,17,,33,,0,,21.9,,68,,94,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.5,2004-12-05 00:00:00,QC,2004,12,5,-3.3,,-10,,3.5,,0,,,M,,M,,,15,,39,,0,,21.3,,38,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.6,2004-12-06 00:00:00,QC,2004,12,6,-9,,-10.8,,-7.2,,0,,,M,,M,,,0,,0,,0,,27,,57,,73,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.7,2004-12-07 00:00:00,QC,2004,12,7,-3.9,,-9.4,,1.7,,12.7,,,M,,M,,,0,,0,,0,,21.9,,68,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.8,2004-12-08 00:00:00,QC,2004,12,8,1.3,,-1.5,,4.1,,11.3,,,M,,M,,,18,,39,,0,,16.7,,71,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.9,2004-12-09 00:00:00,QC,2004,12,9,-2.6,,-4.1,,-1.1,,0,,,M,,M,,,32,,35,,0,,20.6,,70,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.10,2004-12-10 00:00:00,QC,2004,12,10,-2.6,,-4.3,,-0.9,,19.1,,,M,,M,,,2,,32,,0,,20.6,,91,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.11,2004-12-11 00:00:00,QC,2004,12,11,-2.1,,-2.6,,-1.5,,9.4,,,M,,M,,,0,,0,,0,,20.1,,96,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.12,2004-12-12 00:00:00,QC,2004,12,12,-3.5,,-6.2,,-0.8,,1.2,,,M,,M,,,0,,0,,0,,21.5,,84,,96,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.13,2004-12-13 00:00:00,QC,2004,12,13,-5.2,,-7.8,,-2.6,,6.8,,,M,,M,,,0,,0,,0,,23.2,,83,,95,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.14,2004-12-14 00:00:00,QC,2004,12,14,-10,,-12.7,,-7.3,,1.2,,,M,,M,,,0,,0,,0,,28,,62,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.15,2004-12-15 00:00:00,QC,2004,12,15,-10.4,,-15.7,,-5,,0,,,M,,M,,,9,,43,,0,,28.4,,58,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.16,2004-12-16 00:00:00,QC,2004,12,16,-1.1,,-5,,2.8,,0,,,M,,M,,,18,,35,,0,,19.1,,57,,82,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.17,2004-12-17 00:00:00,QC,2004,12,17,-6.3,,-14.7,,2.2,,2.2,,,M,,M,,,19,,33,,0,,24.3,,58,,96,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.18,2004-12-18 00:00:00,QC,2004,12,18,-7,,-13.9,,0,,0,,,M,,M,,,0,,0,,0,,25,,70,,88,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.19,2004-12-19 00:00:00,QC,2004,12,19,-9,,-19.3,,1.4,,3.6,,,M,,M,,,21,,35,,0,,27,,73,,91,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.20,2004-12-20 00:00:00,QC,2004,12,20,-22.4,,-25.5,,-19.3,,0,,,M,,M,,,0,,0,,0,,40.4,,55,,72,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.21,2004-12-21 00:00:00,QC,2004,12,21,-19.6,,-24,,-15.2,,0,,,M,,M,,,0,,0,,0,,37.6,,65,,83,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.22,2004-12-22 00:00:00,QC,2004,12,22,-8.9,,-15.4,,-2.4,,8.6,,,M,,M,,,0,,0,,0,,26.9,,83,,95,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.23,2004-12-23 00:00:00,QC,2004,12,23,-1.1,,-11.1,,8.9,,17.2,,,M,,M,,,21,,48,,0,,19.1,,69,,98,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.24,2004-12-24 00:00:00,QC,2004,12,24,-12.7,,-14.2,,-11.1,,0,,,M,,M,,,24,,41,,0,,30.7,,54,,78,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.2004.12.25,2004-12-25 00:00:00,QC,2004,12,25,-13,,-15.1,,-10.9,,0,,,M,,M,,,0,,0,,0,,31,,68,,88,
